tweet_id,retweet count,favorite count
1423070320588509185,10201,132021
1422975792049315841,3,643
1560312315613892608,1,246
1550514277240406017,1267,20884
1422967643024216073,1,50
1422961169208201216,1,272
1422958748667060227,8,866
1422958650386272260,1,205
1422958440679239693,1,49
1422957889061232644,1,127
1422957571669856261,884,14863
1422660138234572802,17,1260
1422223870623305730,1,318
1422221927150538757,36474,393694
1550245249372397569,2240,49724
1421482654759677968,6,98
1421245044485365760,1,76
1421244873617801216,1,5
1421214665967763458,1,15
1421210746747187202,1,7
1421208311802699779,1,143
1421208188683124737,1,7
1421207351126753281,1,196
1421206907210010631,1165,21334
1421146427468619776,1,81
1549887232013545472,3,299
1421144669602271232,1,107
1421142935421161472,2,167
1421142892962189314,368,11761
1421142576124481537,1739,21183
1420895409354903552,0,427
1420894711091392515,6550,84343
1420820860395417600,6515,0
1420759709724725268,28,1295
1420467190604570628,2,232
1420461846432153610,9,1381
1549886897148661760,1,291
1420461271694991362,4202,69447
1420203216436830215,1,153
1420181751406612481,1,22
1420179053034631168,1,447
1420178001686188034,12,1335
1420177476819423233,11839,119207
1420074415929270274,4,194
1420057088726749194,2,173
1420057005750841347,1,140
1420055174064734209,2,246
1549886515014017024,1,189
1420053779492184069,1067,25678
1419814151560462336,6044,74375
1419690739940806656,5265,87195
1418696334274535429,3,116
1418696062697574400,3,77
1418691358672310272,4,178
1418686420466561024,1,13
1418686065313910784,868,19149
1418640267846905857,2,19
1418637828154564610,1,239
1549885313107038211,6,621
1418632055877890052,2803,20316
1418360984293412865,7147,113164
1418021339609239558,1,46
1417998970828120064,12350,122730
1417956756555059200,2,40
1417885938617786369,1,36
1417884273839771650,4,1050
1417884125017501696,12,1831
1417882104789016578,1,566
1417881355493408768,1,550
1549881674829291520,1,301
1417881052769488907,7920,95939
1417533609850720259,4,909
1417531068215795715,11401,169102
1417503141935808515,2,46
1417277343362555931,4,576
1417277227650097199,1,405
1417277099165982729,1,460
1417276478216052740,4173,73254
1417272129381408770,0,41
1416803369201537025,1,18
1549881027891445761,2,414
1416273164477235201,4,178
1416170163401986050,1286,27249
1416075388275478528,2,265
1416074570084208641,1201,19605
1415824668762595329,11297,130105
1415377721975205890,4,1394
1415377132478353410,1,18
1415372899574108167,5917,60504
1415107724262608902,2,480
1415105879272161283,5884,80689
1549880448859443202,6439,121799
1415003680571420674,6,236
1415003624745279489,1,15
1414983135884812292,1,124
1414979790570803210,2,216
1414979685214130178,2,615
1414978624634064898,2042,35169
1414702574100312065,1,113
1414670020957786119,1,243
1414623981512974336,2,1003
1414623897786327040,2,312
1549870014160728064,75,0
1414623268301008897,4022,82663
1414357781709164545,5,1230
1413909664224350212,18,1300
1413908648066097154,11,2299
1413907247697055746,7828,91409
1413578462426648578,3,209
1413576469201125376,1139,22911
1413533496467935232,1,202
1413529779635032066,2,294
1413528966418223113,1979,22019
1561041883974864897,0,91
1560310940997783552,0,408
1549802508222185472,0,24
1413281129654743040,21216,212763
1412924794538913796,1,13
1412863552549908481,1024,0
1412814575309770756,6369,94667
1412794449713786888,1,126
1412458853195677697,1,224
1412458599159271424,1,206
1412458571627782146,1,92
1412458196522864641,2,14
1412457969401409544,1351,27797
1549802140369051658,0,34
1412215306274017302,22,2145
1412190743066681344,20358,146980
1412162728278446085,42345,0
1412103356940574720,1,6
1412075824824553476,3,90
1411771692691509249,1,14
1411480031579181059,13604,128969
1411395311646347266,3,29
1411117374657368064,1,45
1411098799674519552,3,216
1549800204152365062,334,0
1411098141231771651,5,337
1411096796013633540,897,19008
1411017562633035777,3,1309
1411016808434311169,2310,23458
1410751042422116357,3,374
1410750809562750986,3,505
1410749399433547785,9383,129132
1410640623611256835,8112,0
1410343636294791172,2,104
1410336190914433029,1,87
1549800076557443072,331,5297
1410274649859006467,8,1441
1410034270043738115,1,165
1410028049374928901,6,793
1410025238537015296,5,1321
1410023129397698564,2,1647
1410022309046353923,26147,175024
1409960545667534848,1,56
1409959399532032002,9,738
1409937101450186757,1,31
1409920221364711432,1105,0
1549519698173333507,7,770
1409917185066094592,1,30
1409908051943981058,1,383
1409905755256356873,23,1377
1409904708618133505,1200,26520
1409586618491498497,3,293
1409585581298909184,136,12811
1409544422061080585,3,907
1409543381013856260,5726,76560
1409368178195525641,1,7
1409173162433007618,4,1124
1549518725463900161,5,998
1408551477669351425,3,160
1408550087307890691,808,17457
1408495106408124416,2,167
1408493146636316672,1,94
1408489735442485248,3,349
1408488530226028546,1154,13656
1408198506574016512,466,0
1408183849033494535,2,17
1408141124296843265,1,111
1408138377099051009,5,527
1549518423352393729,0,320
1408136152771489792,1,108
1408131690350866433,1,253
1408131292739166210,2,297
1408130769285832706,1376,12095
1408108292576976897,4,259
1408108085554520064,451,0
1408093594322276361,1811,0
1408092869789818889,4,732
1408092013573021698,2,473
1408091545044078603,10064,90072
1549518221128208385,4,290
1407718443810394118,1,9
1407381008312258560,5,988
1407373725465337864,2096,0
1407369183084511233,17095,164086
1407136109100879875,5039,66971
1407036163186102280,769,26348
1407034486232125452,3,41
1407019818587332612,2,33
1407018553669132289,3,38
1407016417711386626,1,21
1549518140907872257,0,384
1407014444933140481,112,2711
1406661455739461632,1,96
1406660564797976577,1022,27246
1406658418673274880,6187,90187
1406653916914225154,4,211
1406275433167921153,252,14962
1406022807071297539,4,118
1406014198803419137,131,0
1406014021367582720,3,118
1405944963494338562,3,9
1549517782479405059,0,350
1405944382138638339,2,31
1405944359158124547,38,0
1405941362566987783,32,3767
1405941069615828994,802,14387
1405923057999380480,1,206
1405921995124928517,1,11
1405921769328758795,3,89
1405920397074178059,390,7828
1405910098224979973,2,200
1405715989329715204,58,0
1560309695805399041,0,361
1549517211567620100,5759,101741
1405682057058033666,2,42
1405681810042802181,2,454
1405681313974132737,3669,67526
1405664602319253504,1,9
1405635627358461954,187,0
1405578348617633795,159,0
1405578298776686595,1,20
1405571755297546245,147,0
1405562888513748995,56,0
1405562753310359559,42,1563
1549486885415702530,0,431
1405562749019574277,244,3394
1405562657227251712,504,15326
1405328097830789127,1,337
1405326139162198017,2,44
1405324621532995591,3880,53563
1405296625774333956,4,1547
1405283333232152578,1,495
1405272147807805441,309,0
1405270733681414144,1447,39952
1405215146935414784,1,49
1549441715060211713,0,88
1405215050894217223,74,0
1405212078902702088,1,52
1405208460002676737,3,150
1405206763725475840,55,1296
1405206758004461571,64,1521
1405206647455162374,386,9629
1405186588884144131,1,7
1405175521932050437,9,694
1405170912375173125,12966,0
1404967434403028993,1,13
1549433358110711808,0,374
1404962016020766723,183,0
1404947656267370500,14,962
1404946437905936387,1512,34067
1404942452201377793,1,18
1404912918626406400,280,0
1404912891510149120,106,0
1404877952857165826,93,0
1404870453823377408,435,0
1404848087944757252,1,259
1404838347470635009,1,60
1549431528509345793,0,582
1404838255456002055,49,0
1404837102076891140,62,0
1404834582583660544,163,3179
1404834578192207878,129,3293
1404834492519387136,693,17825
1404655864791801856,1,15
1404601357399511043,11,1134
1404600307573690370,1460,37878
1404562396937527302,392,0
1404550108503416836,251,0
1549431115278163969,8844,147561
1404535178446262273,4,113
1404531365710688256,3,615
1404530951057645571,2466,35180
1404529270253256706,7,464
1404522058982166532,1,3
1404519989177032704,1,81
1404513255628840960,1,35
1404513190919118850,118,0
1404510467171651585,2,11
1404504370251665410,77,0
1549424775705071618,2,171
1404503465280229377,3197,60150
1404497601957810178,4,1018
1404490673408024589,2,328
1404488082829635591,4,218
1404487926688325633,172,0
1404485314131886082,234,0
1404479503619870722,81,0
1404478585411305472,3665,19585
1404476204137078787,1808,12493
1404178822413512704,28,4492
1549424748920176642,80,0
1404174912332308480,78780,371431
1403481797799735296,1176,23605
1403423650858999810,3,915
1403421050168242176,2048,25735
1403148839993843715,4618,83880
1403024327876874240,1,12
1402431373785190408,5,1346
1402418307530072066,3,279
1402417363975229451,2,145
1402416938152730627,9326,136000
1549162024051040258,4,899
1402326262094262273,1,126
1402326199192276993,1,164
1402322032054849536,1702,33038
1402005406310797313,6064,79379
1400928476111069188,1,332
1400928165573185538,1,188
1400927883971895297,1474,30293
1400920918549954560,2,77
1400881632731549702,1,177
1400880386268295168,1,111
1549161235505094657,3,1019
1400875825692508160,1,76
1400875214318182409,1,249
1400874504792903680,1588,17479
1400641168921092099,34777,0
1400580132872482819,4,1220
1400579943826747397,7,1737
1400578884572114947,6673,101467
1400552322237820928,4,28
1400147542197874689,1,121
1399870061603655680,34173,250528
1560308688530935809,7944,135302
1549160224690405377,0,667
1399812550204833795,1,25
1399807684837351427,1,203
1399807587059707905,1435,0
1399789851197726723,2,939
1399789000521654274,2,213
1399788348475154440,5140,57044
1399763108860776449,21,793
1399761220538978308,1,135
1399761039391080449,2,301
1399760750697193472,1133,22706
1549159662590763016,4349,66826
1399753652185800712,1,166
1399069524356382720,2,33
1398682656611528706,4,558
1398681262143856650,4794,67403
1398412766189260801,1,102
1398406579733499905,1508,24858
1398368218868195328,2,163
1398364312775794689,1792,20243
1398313501324496898,2,119
1398298090604425216,22,1628
1549154364719349761,2,940
1398085572527202311,3,770
1398084936024821761,2,1114
1398084477969047552,8668,139180
1397704627936583681,6260,70351
1397592817065627650,3,34
1397591393598574599,4,678
1397589115034505221,7793,78585
1397313203311288325,2,41
1397297041894559745,1,12
1397254231535456261,1,76
1549071255030022144,0,406
1397244229328515084,2,327
1397243691903946756,1407,29292
1396972355130429442,5,499
1396969679965638662,1,612
1396969503003664385,2,723
1396968827590696963,6610,90085
1396609181248102402,21,410
1396575799155777539,1,232
1396574113737609216,2,172
1396573930547200000,203,0
1549070948028092422,0,13
1396159650253484033,6687,71037
1396134370986102787,1,83
1395873183287418885,1,42
1395871203919900675,4,262
1395869847658147843,2,157
1395868914777829378,1005,18771
1395818192333856768,4,409
1395811782820773896,23,2272
1395808966698053633,608,16960
1395806403353354253,2753,28806
1549069388481007616,7,1204
1395532763999129600,6101,94797
1395110587068084225,1,54
1395110127196205056,572,11616
1395108510086492162,9776,101420
1395046597747036162,1,96
1394686695786749961,5,396
1394685494571659265,2362,38426
1394459640490913792,4342,79157
1394334379657203712,162,11231
1394332233918414848,8254,90122
1549069010360320008,1,738
1393999775146512384,1,8
1393995603990831105,893,20874
1393294333718106114,1464,26126
1393251301526413313,1566,22121
1393062101292249090,6,695
1392647233334509572,3,162
1392633863902400513,16,1888
1392632690239631360,9064,119228
1392521732771127298,14,1964
1392520795730046976,868,14823
1549068806357716994,0,196
1392239312557666311,2995,0
1392205376955682816,10927,107408
1392165507671879685,1,6
1392164274441572352,1,102
1392156842097209347,1,158
1392155613971369986,1670,31732
1391842484708282370,1863,24612
1391799984459161606,16284,0
1391799886463467522,7179,116432
1391477642285645829,8983,94106
1549068580150394880,0,522
1391129694280372225,82,11791
1391109197241061387,6916,135074
1391065254897930243,1,4
1390800799857483782,3,119
1390793153670680582,1,177
1390789238594019333,1488,24001
1390713812458692616,1,74
1390709287484149766,9,428
1390701817051246592,11,1102
1390701530303451138,1,183
1549068371680825344,6,1607
1390698853800677383,2422,24486
1390073364929159169,3,427
1389986021266186241,12,2184
1389981696129265670,12709,151151
1389732027050594309,4850,84463
1389681717779189762,3,651
1389681178815303681,8064,82420
1389642458535890947,3,169
1389637846227578882,5,491
1389628707388628993,1652,33668
1559940167284051968,60,0
1549067997708517379,7003,149470
1389309701905543168,6,1999
1389309092754190336,12345,162290
1389308728478822403,1,8
1389280018543435776,1,63
1389270946620395520,2,7
1389267576169975808,2,153
1389259507029614597,1,114
1389258558542204930,1,72
1389257778267529217,1,153
1389257251865587714,4,295
1548355462575185922,0,7
1389249499504078849,311,7581
1389248593442185220,1681,29375
1388619370935459843,1,284
1388618357910368258,3817,56571
1388565678139985927,1,12
1388557847349268480,2,264
1388552246002999296,134,2497
1388262765509234689,1039,20677
1388209333641486336,23,637
1388182741569609730,1,90
1548353268358623232,3570,69283
1388175224487616521,2,432
1388174738036457475,2474,29431
1388152855022825472,7,200
1388152742493917186,2,192
1388152697593896968,2,32
1387844691866001409,2,270
1387835584366796800,7761,123983
1387803186203824128,14,609
1387561375656857602,8161,129434
1387438814738620419,12144,0
1548052347367985153,0,18
1387083436410556416,1,39
1387082833596874752,2,50
1387080122625191941,2,296
1387079235731288065,1779,26659
1386843070398754816,6,1137
1386842547234893829,14785,143675
1386808434503294981,1,135
1386727865954148354,4,1384
1386726849787535360,8659,73982
1386368566056783872,1,28
1548048555528445952,0,6
1386352653156839429,1,551
1386351259939004416,1,382
1386350630478876673,1673,37201
1386096246197088259,1,127
1386096198893805569,1,46
1386016330478882819,3047,47227
1385724212464263186,1,91
1385721692836696065,945,18149
1385698715499778049,1,44
1385694713051717632,2,91
1548039067115237376,108,4526
1385693585668861953,1,147
1385692054378803203,1686,17316
1385271274373402624,13324,133004
1385030859929972737,1,102
1385028992223252484,2,215
1384553696638357507,2,42
1384542245475418117,1,223
1384541236632059907,67,1746
1384541059967946757,1,165
1384539383622029314,2105,36324
1548039057640341508,479,13118
1384295475050803205,18,2867
1384295450845409292,546,0
1384294256559366148,13412,157453
1384241364062195723,2,22
1383165717487316992,3,39
1383160028970905600,1,73
1383157622338031619,1,10
1383157542642061312,1,431
1383156675360616449,1621,24358
1383125253992304642,1,129
1548031464024858625,0,15
1383123794315780100,1,25
1383117945442750472,1,383
1383116479743217666,1910,20125
1382807036639936513,48787,335189
1382733500743254017,9,1098
1382418939301425159,2,199
1382409319740698624,26,1432
1382403830495604738,8204,0
1382378524309262338,8,1586
1382119117348511747,39379,199194
1548012256343953409,4,176
1382042642247081984,3,342
1382010476209397763,1600,31008
1381693349380251651,46,3123
1381691777678123009,16,1143
1381647838564610050,61,1694
1381647160664489984,1,99
1381646679791661058,15774,129074
1381487503174103041,3,133
1381466259104034823,3,52
1380980153065426945,756,7402
1548008182726873090,0,13
1380979063863472129,13653,155979
1380626971080544260,3,137
1380626117996900352,1693,27803
1380596993924374529,2,214
1380580780531978244,1,194
1380578941635731459,1,115
1380577934419795968,1358,18806
1380547294420893699,1,16
1380526946535174145,1,235
1380298148501807106,11,1036
1559938968820494336,0,675
1548002803200577536,0,57
1380293325182279680,10995,95848
1380194392384790529,2,162
1379974236337446915,1,25
1379942195168387075,1,35
1379939420804014083,1,72
1379847183353008131,1,86
1379842422557999106,3,268
1379835469458939904,1,123
1379831207861518338,1,78
1379830432741531652,1,433
1548002666659205121,0,53
1379828884217077766,226,0
1379827981439279108,2,21
1379826355647340544,99,4304
1379826348559015937,161,6716
1379826340346535940,691,16984
1379596868229898242,2,300
1379580182080626688,1,129
1379577998823714816,1,135
1379573139428941824,14,1481
1379570885435133954,11,1713
1547993639611052034,0,9
1379570601464012800,18,1268
1379569702708518913,870,16623
1379545934443384834,2,565
1379539514821988355,14763,124763
1379504823372902404,4,153
1379457884585484288,82182,0
1379163851061481472,1,392
1379160384964231170,2,343
1379115726145875968,6161,115230
1378849470444531713,2,43
1547989824589598721,0,17
1378843789398171648,7,180
1378378223369682947,1,17
1378102112035303425,6,502
1378101073169117189,1,185
1378100130771992576,1,206
1378099386719211520,1,272
1378099328657420288,1,440
1378098866755538945,1467,28424
1378065830802382848,97,4417
1378062021887844352,2,336
1547987282266730497,0,81
1378059249503203328,1733,54230
1378050165613895681,1,79
1377767502223089664,20598,0
1377701974318047232,6,1215
1377701798216011779,5,1105
1377700649752616960,7731,84063
1377659700590768131,6,2973
1377659341256286210,6295,0
1377655624821956611,24113,215194
1377641754078240769,13,626
1547984938531573760,0,23
1377640993525133313,106,5638
1377310135039664129,1,263
1377292624109785092,3,990
1377290827693584394,2,582
1377290229615235076,6769,95722
1376988731584876545,37,2665
1376986689248227329,27938,161437
1376972477696339969,30,2053
1376964504139927558,2,369
1376685678444965890,6900,115196
1547984058143031297,0,67
1376669266863263744,2,94
1376592452178509825,0,77
1376565773443891204,169,13195
1376565771447365633,1747,44997
1375903353377419267,180,8865
1375864383839076355,13,3126
1375863647788953608,1934,18967
1375859044498300932,22729,174882
1375534602970882051,1,184
1375534490223833092,1,159
1547984004372058112,0,28
1375534121955561478,792,16893
1375488295526752259,2090,30191
1375165326887804931,0,256
1375164655161597954,49,4412
1375164229259460610,16249,144372
1375156167685545986,0,190
1374892451161276419,0,1293
1374881403674918916,2911,0
1374880828174397442,0,260
1374880442197807110,9,1739
1547982476252835841,0,23
1374880228829392897,15882,167090
1374759097254375427,1,118
1374757704841842688,8,437
1374753186255278080,894,19519
1374483924970213379,0,69
1374481608946814983,0,59
1374481509772500998,10,875
1374481058985512962,0,174
1374424500628979713,10,1796
1374421748544770054,4,419
1547982284883537924,0,43
1374409885702483979,2,257
1374409790831521792,0,39
1374406427486285837,0,190
1374402630294761474,0,56
1374398516177498119,0,64
1374398390574796804,0,121
1374396651868057600,21,3096
1374396393448611846,0,57
1374396326813704197,0,81
1374394933273010193,0,117
1559938880505319425,0,454
1547980128516390914,0,106
1374394694487076866,1,211
1374394438999404554,9,859
1374393578412068868,6,1520
1374393360492818439,1,82
1374390617036316674,3278,41284
1374148917013532673,7956,85736
1373783722881810433,212,3564
1373135556528406532,83,1241
1373022636834385920,0,9
1373022565334011906,0,105
1547978555560079360,997,13530
1373019877179498499,3,379
1373019664544985089,3,151
1373019160083525632,1479,25798
1372992584117755904,0,71
1372990840407093248,0,2
1372987558196441091,0,312
1372985797209595909,1619,17895
1372954922929451010,7,609
1372937045107179535,9,1288
1372744628974186499,268,0
1547764736757940227,0,152
1372686751362256898,10,2830
1372669344581251073,31,2506
1372668221422063621,20239,202480
1372314101351735299,0,49
1372278957161082881,0,53
1371981482139389952,1,483
1371980335567695874,1,506
1371979521184821248,6,788
1371979064227995648,4906,69352
1371862020568489985,0,71
1547736405446516742,1,449
1371861289547395075,25,2557
1371855267571277824,5,413
1371854148799508485,1159,21822
1371622056496754690,19646,150216
1371576183230361603,2,661
1371505371227975683,17327,181297
1371502155270529028,0,123
1371492718506049537,6,1783
1370894226356006915,3,219
1370843405845065730,99,2878
1547735674794549248,0,191
1370842269192921093,3623,57352
1370501334290460674,5,448
1370499238572879873,1136,21383
1370460843255631876,7,946
1370460268745039872,0,151
1370458581376528384,2285,29031
1370222637025136640,77,1893
1370180757994360836,13,1140
1370171823829049344,17621,198975
1370074829961916419,0,362
1547735335529881602,2,720
1370069079382401026,4227,46901
1369460950399475712,1,192
1369458535667408896,3825,65215
1369419998205247489,0,11
1369340034478972928,2,239
1369337865134481408,0,84
1369336683360104453,1,73
1369335996454608897,0,97
1369334533653372934,1371,20570
1369132090436902913,0,11
1547733433421402113,2,539
1369091402349436928,7183,86285
1368996022148419586,1,787
1368984479574814720,6074,93231
1367986147473858564,0,4
1367981429141872641,0,20
1367980957563645955,111,3765
1367943763507638272,0,304
1367943120906686466,1640,27843
1367886674387083264,2,90
1367884591831212036,1,123
1547731441429069825,5397,85790
1367884067966881795,1,203
1367882960406421507,2166,22591
1367868023546150915,1,127
1367598055285919745,0,39
1367550539387432961,1,457
1367217418804719617,1,656
1367216213915443201,28471,191730
1367186479613497346,27,881
1367163714604920832,0,179
1367160747088781313,0,438
1547708099150024706,0,419
1367160218337959941,1018,18349
1366841229804138497,2,337
1366839196611084289,1,649
1366831649690816513,7559,103508
1366828725367541760,0,70
1366805804641230851,0,155
1366799341722079235,1,353
1366798511254110209,0,112
1366798205615099905,2,116
1366798193518809091,121,0
1547691272483139586,6,491
1366797703234031617,1135,20390
1366474348496785408,7,1358
1366473590477000704,5511,95768
1366185848828387330,0,75
1366060219176902659,3,110
1365423820157280259,1731,30940
1365368942756130816,1529,19277
1365173946790780933,0,246
1365104406123843585,9744,104812
1365023732926869507,3524,27267
1559935844848377861,3289,75151
1547684088760307712,0,6
1365022090265387008,2,35
1364997020784689165,14,2488
1364996964262187009,3513,0
1364984919663857665,9834,0
1364971588098027521,18906,129787
1364749925423058948,0,139
1364748479742926849,1,689
1364747733471432707,6014,74932
1364626799519428613,1,16
1364626654375514114,23,2313
1547671082823323652,121,9247
1364377622130565121,7776,79085
1364311432758652935,1,33
1364260509281755136,0,535
1364259886767345666,4575,64781
1363903646027583488,12461,144626
1363228497217417218,6365,92242
1362950114961027077,78,3296
1362834042308108291,260,4929
1362822150743236608,2,343
1362819723734315008,1944,36561
1547668886501265408,148,11192
1362819639340752897,0,2
1362818937000370179,0,4
1362641437397975040,0,3
1362491931889074177,53,1652
1362453720571670530,1,809
1362452935385382917,7083,107447
1362211999699005440,0,85
1362205507759443968,1456,17535
1362190162797600768,1001,12752
1362177903090229248,2,90
1547668805161082880,6612,0
1362177838170841091,134,0
1362177139815030788,0,116
1362175150930624517,1001,12657
1362171925858934790,0,20
1362161799127175168,167,0
1362161291259879425,2,316
1362160002811629572,1778,19260
1362153494971441153,238,0
1362150112558948354,1,582
1362144839714836481,1272,15197
1547662677727555587,0,77
1362131372047884292,148,0
1362129783916662785,1213,12219
1362123425871851521,0,28
1362116024997269504,145,0
1362114676075552770,1367,17248
1362100278586056704,0,185
1362099715303596032,1185,12893
1362084549170094082,1030,12770
1362069386895400962,1414,15145
1361864096270807042,1,257
1547650616318562305,0,85
1361862351914299394,0,214
1361862115502383109,3,258
1361860276463620096,2,155
1361857839082266624,2888,30770
1361729171215372290,0,86
1361495299043196930,0,143
1361494503689916417,0,542
1361494023303651329,8395,113886
1361395345318580224,1,35
1361394039946289153,0,32
1547643336600612873,0,97
1361393480639995906,184,2138
1361367301287796751,0,411
1361359672804974606,8317,117193
1361125465658810369,0,12
1360817585667805184,5,715
1360654317028446210,0,65
1360645417365504003,0,50
1360355230454403073,5,226
1360354811468648450,0,207
1360353987967426564,1587,25553
1547639827629162498,22764,0
1360291753375375368,0,232
1360291458230546439,2,733
1360289354124431362,1,110
1360287006450798592,2422,22357
1360271620548349958,0,144
1359679958361075712,7576,99219
1359625314377166849,0,6
1359591075824824321,0,216
1359591046481498115,1050,0
1359569830303604737,8,324
1547623471856832512,1,301
1359568270529974276,0,19
1359567521205035009,25526,160126
1359318898152071169,3,1267
1359316391371931648,2,619
1359315207089082371,5,2390
1359314491775754246,11632,137366
1359209329425960960,0,96
1359207710420471808,0,149
1359206450606706688,1420,26300
1358956405047234561,5315,93472
1547621285588373509,0,183
1357802119919620096,1,320
1357801528342450176,1809,30994
1357756124141744130,0,31
1357749977984815105,0,116
1357748657638936578,3,257
1357747271220174848,1577,21420
1357415241022205952,0,462
1357415078832664576,15,1856
1357412785995407360,6719,74336
1357149782368686080,0,259
1559671248166207491,0,276
1547616337194668036,0,243
1357148961555902464,0,744
1357147774039457792,5809,78703
1357016648197148672,1,516
1357015654847574016,5002,85013
1356785542541701122,23067,143842
1356770717149196290,11,1716
1356671270750883841,0,36
1356658386520002561,0,63
1356657558933577731,0,150
1356657386149212161,0,105
1547612068018237441,9,1634
1356650939042566144,0,53
1356650491569086464,153,2800
1356650173326262272,1,500
1356649832434159616,1941,35770
1356422034436186112,1,720
1356421067871379460,6725,89396
1356298795676393472,3,886
1356296682615361536,2,157
1356296307598524417,0,479
1356295882040172545,15959,135982
1547610932418715651,17431,127376
1356057303749812226,120815,0
1355650391849881600,8,2563
1355599290119278595,2,738
1355598945594970112,3,976
1355596069585920001,0,982
1355594089253617664,9262,95391
1355282591297925123,5,1241
1355281177674883073,0,53
1355279253672132608,0,755
1355278991851053060,0,974
1547353090814353408,7,1132
1355277325324087298,2367,37611
1355212116630728704,4,1025
1355211211252531202,2462,24591
1354847967023222784,49318,0
1354847149578539013,0,17
1354606767087382528,16,1053
1354604038688362499,1,285
1354601421706915842,4937,75291
1354596729044180992,0,2
1354535316162416640,0,2
1547351327998676994,0,453
1354531100723306499,0,6
1354503125516787712,0,257
1354493970328342531,0,5
1354492909286920192,0,39
1354491935642116098,5,338
1354488694611173381,1,37
1354486948274921475,1,16
1354485173786603522,0,19
1354485080731701248,0,20
1354484356501258240,1,14
1547350666313666562,9109,141057
1354484268429262849,0,48
1354482497581551619,1,7
1354480691833049089,104,4138
1354480691099037699,75,3734
1354480689865875461,474,10484
1354200576406380545,0,5
1354171881100779521,0,63
1354152388702003201,0,607
1354152301221400576,0,804
1354151840967876608,9596,111228
1547342215214686208,4,649
1354120909842386944,0,4
1353774098686435329,3,982
1353769737616953344,37,1074
1353769294362857472,29,4247
1353759610553819136,4904,0
1353756055117864965,43902,233632
1353032756675059713,0,348
1353030683132743681,0,412
1353030626627133440,7,1390
1353030002208428032,7541,78112
1547259579460984833,2,307
1353021554297249792,0,11
1352702194009600001,1,163
1352699915349053440,0,116
1352697592497332224,2675,34672
1352351189006839809,1,160
1352349786465177600,5,803
1352349309321142272,0,224
1352348906168877056,8343,95666
1352310555126636546,6569,88137
1352042825735495680,0,11
1547254428809445377,0,35
1352017380935811073,0,20
1351948833459113984,0,25
1351947096606208002,0,144
1351946568203599874,776,12187
1351701521239404545,10100,117228
1351412801101725698,2,68
1351214538755100673,3166,0
1351213691325308933,5,1708
1351212596632969219,19898,148378
1350162959146704896,6,553
1547254331480702976,1,315
1350162745199497216,0,107
1350162217895772161,0,80
1350159975713181696,2420,28708
1349897139866910721,10363,109257
